budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count
0,,986070,tt20916568,en,The Wrath of Becky,"Two years after she escaped a violent attack on her family, 16-year-old Becky attempts to rebuild her life in the care of an older woman -- a kindred spirit named Elena. However, when a violent group known as the Noble Men break into their home, attack them and take their beloved dog, Becky must return to her old ways to protect herself and her loved ones.",394.19,2023-05-26,0,83,Released,Hell hath no fury like a 16-year-old scorned.,The Wrath of Becky,false,6.724,105
6200000,,840326,tt14846026,fi,Sisu,"Deep in the wilderness of Lapland, Aatami Korpi is searching for gold but after he stumbles upon Nazi patrol, a breathtaking and gold-hungry chase through the destroyed and mined Lapland wilderness begins.",373.86,2023-01-27,10568631,91,Released,Vengeance is golden.,Sisu,false,7.502,1068
0,https://www.searchlightpictures.com/fresh-movie,787752,tt13403046,en,Fresh,"Frustrated by scrolling dating apps only to end up on lame, tedious dates, Noa takes a chance by giving her number to the awkwardly charming Steve after a produce-section meet-cute at the grocery store.",369.733,2022-03-03,0,114,Released,It’s not for everyone.,Fresh,false,6.985,1176
0,,204553,tt2969656,ko,감시자들,"Ha Yoon-ju becomes the newest member of a unit within the Korean Police Forces Special Crime Department that specializes in surveillance activities on high-profile criminals. She teams up with Hwang Sang-jun, the veteran leader of the unit, and tries to track down James who is the cold-hearted leader of an armed criminal organization.",362.078,2013-07-03,37795598,119,Released,Remember everything about the untraceable target.,Cold Eyes,false,7.503,291
125000000,,594767,tt10151854,en,Shazam! Fury of the Gods,"Billy Batson and his foster siblings, who transform into superheroes by saying ""Shazam!"", are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world.",351.803,2023-03-15,133437105,130,Released,Oh. My. Gods.,Shazam! Fury of the Gods,false,6.685,2182
0,https://www.netflix.com/title/81664196,714669,tt12547822,en,Run Rabbit Run,"Sarah is a fertility doctor with a firm understanding of the cycle of life. When she is forced to make sense of the increasingly strange behavior of her young daughter Mia, she must challenge her own beliefs and confront a ghost from her past.",337.578,2023-01-19,0,100,Released,,Run Rabbit Run,false,5.279,122
75000000,https://www.mgmstudios.com/creed-iii,677179,tt11145118,en,Creed III,"After dominating the boxing world, Adonis Creed has thrived in his career and family life. When a childhood friend and former boxing prodigy, Damian Anderson, resurfaces after serving a long sentence in prison, he is eager to prove that he deserves his shot in the ring. The face-off between former friends is more than just a fight. To settle the score, Adonis must put his future on the line to battle Damian — a fighter with nothing to lose.",331.28,2023-03-01,269000000,116,Released,You can't run from your past.,Creed III,false,7.21,1811
15000,https://www.skinamarink.com,994143,tt21307994,en,Skinamarink,"Two children wake up in the middle of the night to find their father is missing, and all the windows and doors in their home have vanished.",320.553,2023-01-13,1800000,100,Released,In this house...,Skinamarink,false,5.846,114
294700000,https://movies.disney.com/indiana-jones-and-the-dial-of-destiny,335977,tt1462764,en,Indiana Jones and the Dial of Destiny,"Finding himself in a new era, and approaching retirement, Indy wrestles with fitting into a world that seems to have outgrown him. But as the tentacles of an all-too-familiar evil return in the form of an old rival, Indy must don his hat and pick up his whip once more to make sure an ancient and powerful artifact doesn't fall into the wrong hands.",318.91,2023-06-28,335018862,155,Released,A legend will face his destiny.,Indiana Jones and the Dial of Destiny,false,6.614,835
0,,917007,tt4896168,en,Bed Rest,A pregnant woman on bed rest begins to wonder if her house is haunted or if it's all in her head.,310.895,2022-12-08,0,90,Released,Fear never rests,Bed Rest,false,6.591,116
50000000,https://movies.disney.com/encanto,568124,tt2953050,en,Encanto,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",306.362,2021-10-13,253000000,102,Released,There's a little magic in all of us ...almost all of us.,Encanto,false,7.6,8415
200000000,https://www.spidermannowayhome.movie,634649,tt10872600,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",299.325,2021-12-15,1921847111,148,Released,The Multiverse unleashed.,Spider-Man: No Way Home,false,7.993,17899
5000,,993867,tt20835552,en,Eradication,"When an unknown disease wipes out most of the world’s population, a man with unique blood is isolated for study. Fearing for his wife’s safety, he breaks his quarantine – into a world overrun by monstrous Infected and a shadowy agency hunting them down.",293.783,2022-07-15,0,84,Released,Stay Isolated. Stay Alive.,Eradication,false,6.342,57
0,,1150394,tt28283972,es,La Leyenda de los Chaneques,"Five years after giving up his powers and separating from his friends, Leo San Juan has started a new life trying to focus on his family and their bakery, staying away from danger and adventures. However, Leo knows that his plans are rarely fulfilled and this time is no exception: while traveling with Nando to Veracruz, things start to get weird, and from the depths of the Tuxtlas jungle, an ancient curse has returned and only Leo can face it.",304.962,2023-07-14,0,89,Released,,La Leyenda de los Chaneques,false,8.713,101
35000000,https://www.paramountmovies.com/movies/scream-vi,934433,tt17663992,en,Scream VI,"Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter.",304.316,2023-03-08,168961389,123,Released,New York. New rules.,Scream VI,false,7.225,1539
0,,22620,tt1258157,en,Scooby-Doo! The Mystery Begins,"Unjustly accused of staging a spooky practical joke complete with ghosts, Daphne, Velma, Fred and Shaggy are suspended from Coolsville High. To clear their names, they team up to solve the supernatural mystery…and head straight into nonstop laughs and adventure.",297.503,2009-09-12,0,82,Released,The greatest mystery is how it all began.,Scooby-Doo! The Mystery Begins,false,6.428,630
0,https://www.nbc.com/to-end-all-war-oppenheimer-the-atomic-bomb,1149947,tt28240284,en,To End All War: Oppenheimer & the Atomic Bomb,"Explore how one man's relentless drive and invention of the atomic bomb changed the nature of war forever, led to the deaths of hundreds of thousands of people and unleashed mass hysteria.",290.107,2023-07-09,0,88,Released,,To End All War: Oppenheimer & the Atomic Bomb,false,8.755,55
0,,543504,tt10283270,cn,神探大战,"When Hong Kong is rocked by multiple gruesome murders, the police forms a task force to investigate. Jun, once a brilliant detective who suffered a mental breakdown, begins his own investigation. Eventually, the police learn that the murder victims are all suspects of cold cases being rubbed out by a figure known as ""The Sleuth"". Now, Jun and a detective from the task force are on a race against time to beat the brutal killer at its own game.",294.089,2022-07-08,0,102,Released,There is no chosen sleuth among us.,Detective vs. Sleuths,false,6.6,32
70000000,,73723,tt1482459,en,The Lorax,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.",279.979,2012-03-01,348840316,86,Released,Meet the original force of nature.,The Lorax,false,6.5,3118
0,,856289,tt6979756,zh,封神第一部：朝歌风云,"Based on the most well-known classical fantasy novel of China, Fengshenyanyi, the trilogy is a magnificent eastern high fantasy epic that recreates the prolonged mythical wars between humans, immortals and monsters, which happened more than three thousand years ago.",277.701,2023-07-20,0,0,Released,,Creation of the Gods 1: Kingdom Of Storms,false,0,0
0,,1127781,tt6836744,es,¡Bukraken!,"In 2016, journalism student Susana Rojas disappeared without a trace while making a documentary for her end-of-career work. After several years, her project is finally uncovered.",272.182,2023-05-15,0,70,Released,,Bukraken!,false,4.125,8
250000000,https://wakandaforevertickets.com,505642,tt9114286,en,Black Panther: Wakanda Forever,"Queen Ramonda, Shuri, M’Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T’Challa’s death.  As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia and Everett Ross and forge a new path for the kingdom of Wakanda.",270.147,2022-11-09,859102154,162,Released,Forever.,Black Panther: Wakanda Forever,false,7.219,5208
200000000,https://www.dc.com/BlackAdam,436270,tt6443346,en,Black Adam,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",268.165,2022-10-19,393252111,124,Released,Power born from rage.,Black Adam,false,7.048,5242
45000000,http://nohardfeelingsmovie.com,884605,tt15671028,en,No Hard Feelings,"On the brink of losing her childhood home, Maddie discovers an intriguing job listing: wealthy helicopter parents looking for someone to “date” their introverted 19-year-old son, Percy, before he leaves for college. To her surprise, Maddie soon discovers the awkward Percy is no sure thing.",263.582,2023-06-15,82995526,103,Released,Pretty. Awkward.,No Hard Feelings,false,6.7,205
0,https://www.netflix.com/title/81444554,961323,tt19500164,en,Nimona,"A knight framed for a tragic crime teams with a scrappy, shape-shifting teen to prove his innocence.",263.367,2023-06-23,0,101,Released,A new hero takes shape.,Nimona,false,7.976,333
50000000,,8920,tt0356634,en,Garfield,"Garfield, the fat, lazy, lasagna lover, has everything a cat could want. But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want. Competition.",262.126,2004-06-10,200804534,80,Released,Get ready for frisky business.,Garfield,false,5.665,3543
150000000,https://www.warnerbros.com/movies/meg,345940,tt4779682,en,The Meg,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.",259.177,2018-08-09,530517320,113,Released,Chomp On This,The Meg,false,6.232,6617
0,,1074034,tt8270664,en,Ambush,"When a small outpost is ambushed, a US Army squad must take the battle below ground on a high-stakes mission in a new type of warfare the likes of which they have never seen.",257.594,2023-02-24,0,104,Released,The enemy is everywhere.,Ambush,false,5.8,20
0,,605886,tt10275534,en,Misanthrope,Baltimore. New Year's Eve. A talented but troubled police officer is recruited by the FBI's chief investigator to help profile and track down a mass murderer.,251.037,2023-04-06,200221,119,Released,,To Catch a Killer,false,6.891,354
26000000,https://www.pawpatrol.movie,675445,tt11832046,en,PAW Patrol: The Movie,Ryder and the pups are called to Adventure City to stop Mayor Humdinger from turning the bustling metropolis into a state of chaos.,244.544,2021-08-09,144327371,86,Released,Our fate is in their paws.,PAW Patrol: The Movie,false,7.431,1130
0,https://www.netflix.com/title/81448990,812225,tt22868844,ja,映画 ブラッククローバー 魔法帝の剣,"As a lionhearted boy who can’t wield magic strives for the title of Wizard King, four banished Wizard Kings of yore return to crush the Clover Kingdom.",223.324,2023-06-16,0,113,Released,When the legend revives... The kingdom will fall.,Black Clover: Sword of the Wizard King,false,8.287,169
0,https://www.netflix.com/title/81484068,988078,tt21245882,es,A través del mar,"After a year of long-distance, Raquel and Ares reunite on a steamy beach trip. Faced with fresh flirtations and insecurities, will their love prevail?",239.786,2023-06-23,0,110,Released,,Through My Window: Across the Sea,false,6.617,424
0,,848730,tt16315846,es,Los bastardos,,237.791,2023-03-30,0,0,Released,,Los bastardos,false,6.1,15
0,,879444,tt9669176,en,Accident Man: Hitman's Holiday,"The Accident Man is back, and this time he must best the top assassins in the world to protect the ungrateful son of a mafia boss, save the life of his only friend and rekindle his relationship with his maniacal father figure.",237.228,2022-10-14,0,96,Released,A vacation to die for.,Accident Man: Hitman's Holiday,false,6.514,105
0,https://www.netflix.com/title/81380249,648743,tt21226774,es,¿Qué culpa tiene el karma?,"The travails of Sara, a frustrated fashion designer who blames karma for her bad luck. Fate will put her face to face with her sister, Lucy, who enjoys very different luck, and in a series of events and reunions that will lead her to make a radical decision.",236.558,2022-08-03,0,85,Released,,Don't Blame Karma!,false,6.934,167
0,https://tv.apple.com/movie/umc.cmc.6nodv9rf3ltfk2ar3pfc8hced,868759,tt15326988,en,Ghosted,"Salt-of-the-earth Cole falls head over heels for enigmatic Sadie — but then makes the shocking discovery that she’s a secret agent. Before they can decide on a second date, Cole and Sadie are swept away on an international adventure to save the world.",269.18,2023-04-18,0,120,Released,Finding that special someone can be a real adventure.,Ghosted,false,7.076,1135
3000000,http://racetimethemovie.com,534313,tt8925540,fr,La course des tuques,"A spectacular sled race through the village. Frankie-Four-Eyes and his team, including Sophie as the driver, take on the newcomers: the mysterious and conceited Zac and his athletic cousin Charlie.",234.407,2018-12-07,12000000,90,Released,,Racetime,false,5.269,26
86000000,https://www.netflix.com/title/81383247,496450,tt10364034,fr,Miraculous - le film,"A life of an ordinary Parisian teenager Marinette goes superhuman when she becomes Ladybug. Bestowed with magical powers of creation, Ladybug must unite with her opposite, Cat Noir, to save Paris as a new villain unleashes chaos unto the city.",233.973,2023-07-05,10415960,107,Released,The fate of the world is in their hands.,"Miraculous: Ladybug & Cat Noir, The Movie",false,7.59,39
73801827,https://trinitycineasia.com/in-cinemas/the-wandering-earth-ii/,842675,tt13539646,zh,流浪地球2,"Humans built huge engines on the surface of the earth to find a new home. But the road to the universe is perilous. In order to save earth, young people once again have to step forward to start a race against time for life and death.",230.513,2023-01-22,604380922,173,Released,,The Wandering Earth II,false,7.202,294
32500000,https://www.cocainebear.movie/,804150,tt14209916,en,Cocaine Bear,"Inspired by a true story, an oddball group of cops, criminals, tourists and teens converge in a Georgia forest where a 500-pound black bear goes on a murderous rampage after unintentionally ingesting cocaine.",229.723,2023-02-22,89020092,96,Released,Get in line.,Cocaine Bear,false,6.261,1277
40000000,http://itthemovie.com/,346364,tt1396484,en,It,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",229.698,2017-09-06,701800000,135,Released,You’ll float too,It,false,7.24,17805
0,,1130571,tt17044020,en,Aged,"After taking a temporary job as a caregiver, a young woman realizes her employer and the house have a dangerous, dark past.",229.439,2023-06-15,0,0,Released,Old age comes for us all.,Aged,false,0,0
0,https://transatlanticfilms.productions/films/the-mount-2,1115710,tt19284188,en,The Mount 2,"A year after the incident at the Mount, the police are still investigating the murders of Philomena and Caroline. The Mount has been cordoned off by the police. However, on Halloween night, a group of teenagers break in. They plan on holding a wedding between friends, conducted by a rather odd character, however, little did they know some unexpected guests would show up to crash the party.",224.163,2023-05-12,0,81,Released,,The Mount 2,false,5.036,14
0,https://www.thesecretkingdommovie.com/,893345,tt14799576,en,The Secret Kingdom,"Verity and Peter’s trip to the old family mansion takes a turn when the floor of their room suddenly gives way and they fall into an underground chamber where they are met by a civilization of creatures. The leader tells them that Peter's arrival was foretold as he’s the one who can use Great Clock of the Citadel to restart time and destroy the Shroud, a malevolent creature who feeds on fear itself...",191.618,2023-04-27,0,98,Released,,The Secret Kingdom,false,7,35
0,https://www.netflix.com/title/81516052,1129956,tt27728519,en,iNumber Number: Jozi Gold,"When an undercover cop is tasked with investigating a historic gold heist in Johannesburg, he’s forced to choose between his conscience and the law.",219.993,2023-06-23,0,113,Released,,iNumber Number: Jozi Gold,false,6.1,22
0,https://saop-anime.com,893712,tt15830702,ja,劇場版 ソードアート・オンライン -プログレッシブ- 冥き夕闇のスケルツォ,"Over a month has passed since 10,000 users were trapped inside the ""Sword Art Online"" world. Asuna, who cleared the first floor of the floating iron castle of Aincrad, joined up with Kirito and continued her journey to reach the top floor. With the support of female Information Broker Argo, clearing the floors seemed to be progressing smoothly, but conflict erupts between two major guilds who should be working together – the top player groups ALS (the Aincrad Liberation Squad) and DKB (the Dragon Knights Brigade). And meanwhile, behind the scenes exists a mysterious figure pulling the strings…",219.276,2022-10-22,0,100,Released,You will definitely become stronger.,Sword Art Online the Movie -Progressive- Scherzo of Deep Night,false,7.72,107
0,,17681,tt0196931,en,Scooby-Doo! and the Witch's Ghost,"Scooby-Doo and the Mystery Gang visit Oakhaven, Massachusetts to seek strange goings on involving a famous horror novelist and his ancestor who is rumored be a witch.",186.498,1999-11-05,0,70,Released,,Scooby-Doo! and the Witch's Ghost,false,7.345,370
0,,813477,tt14379088,ja,シン・仮面ライダー,"Hongo Takeshi awakens to discover he has been transformed into a grasshopper-hybrid cyborg. Becoming the Masked Rider, he must fight the mysterious evil organization SHOCKER to protect all of mankind.",218.019,2023-03-17,14768529,121,Released,Things that change. Things that don't.  ...and things that I wouldn't want to change.,Shin Kamen Rider,false,7.069,37
157800000,https://movies.disney.com/haunted-mansion,616747,tt1695843,en,Haunted Mansion,A woman and her son enlist a motley crew of so-called spiritual experts to help rid their home of supernatural squatters.,215.541,2023-07-26,0,123,Released,Home is where the haunt is.,Haunted Mansion,false,7.263,19
12000000,https://www.m3ganmovie.com,536554,tt8760708,en,M3GAN,"A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results.",214.931,2022-12-28,176830912,102,Released,Friendship has evolved.,M3GAN,false,7.282,2932
0,https://tv.apple.com/movie/umc.cmc.23v0wxaiwz60bjy1w4vg7npun,860278,tt15210256,en,Stephen Curry: Underrated,"The remarkable coming-of-age story of Stephen Curry—one of the most influential, dynamic, and unexpected players in basketball history—and his rise from an undersized college player to a four-time NBA champion.",210.237,2023-07-21,0,110,Released,From underdog to unstoppable.,Stephen Curry: Underrated,false,7.667,18
0,https://www.suzume-movie.com,916224,tt16428256,ja,すずめの戸締まり,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",208.052,2022-11-11,321092572,123,Released,"On the other side of the door, was time in its entirety.",Suzume,false,7.862,532
